index,category,filename,path,source_url,normalized_url,original_name,alt_text,width,height,content_type,bytes,sha256,status,note
674,design-renders,674-design-renders-zemanek-aerial-re-design-dry-bed.jpg,design-renders/674-design-renders-zemanek-aerial-re-design-dry-bed.jpg,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/d985f411-b9a7-4c65-aee3-2ae125d75d58/ZEMANEK+-+AERIAL+RE-DESIGN+-+DRY+BED.jpg?format=2500w,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/d985f411-b9a7-4c65-aee3-2ae125d75d58/ZEMANEK+-+AERIAL+RE-DESIGN+-+DRY+BED.jpg?format=2500w,ZEMANEK+-+AERIAL+RE-DESIGN+-+DRY+BED.jpg,,1280,720,image/jpeg,187176,6f0c3269aecb96580fb6a53e677477b1c1cf9394c4c5bab39720eda68fc0ba3a,downloaded,
675,design-renders,675-design-renders-zemanek-aerial-re-design-plant-guide.jpg,design-renders/675-design-renders-zemanek-aerial-re-design-plant-guide.jpg,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/0b4b955c-9dac-4700-a57b-205a5fb5bd1e/ZEMANEK+-+AERIAL+RE-DESIGN+-+PLANT+GUIDE.jpg?format=2500w,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/0b4b955c-9dac-4700-a57b-205a5fb5bd1e/ZEMANEK+-+AERIAL+RE-DESIGN+-+PLANT+GUIDE.jpg?format=2500w,ZEMANEK+-+AERIAL+RE-DESIGN+-+PLANT+GUIDE.jpg,,1280,720,image/jpeg,199157,d064191adf907bf3f36feb06c6b9d0a69cfc28fd31a91161742bf706a3e2b28b,downloaded,
676,design-renders,676-design-renders-zemanek-front-designed-1-night.jpg,design-renders/676-design-renders-zemanek-front-designed-1-night.jpg,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/4cafeb5e-f1ef-4919-9211-786eafdc1711/ZEMANEK+-+FRONT++-+DESIGNED+-+1+NIGHT.jpg?format=2500w,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/4cafeb5e-f1ef-4919-9211-786eafdc1711/ZEMANEK+-+FRONT++-+DESIGNED+-+1+NIGHT.jpg?format=2500w,ZEMANEK+-+FRONT++-+DESIGNED+-+1+NIGHT.jpg,,1280,371,image/jpeg,75379,67a5f5c0aea79179bbe222ce04b6dc8786525f68f68d9b1458a5abebb50b228c,downloaded,
677,design-renders,677-design-renders-zemanek-front-designed-dark-border-night.jpg,design-renders/677-design-renders-zemanek-front-designed-dark-border-night.jpg,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/5ccd0fb2-4c70-44d4-b96d-c18218dd2076/ZEMANEK+-+FRONT++-+DESIGNED+-+DARK+BORDER+-+NIGHT.jpg?format=2500w,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/5ccd0fb2-4c70-44d4-b96d-c18218dd2076/ZEMANEK+-+FRONT++-+DESIGNED+-+DARK+BORDER+-+NIGHT.jpg?format=2500w,ZEMANEK+-+FRONT++-+DESIGNED+-+DARK+BORDER+-+NIGHT.jpg,,1280,960,image/jpeg,158261,216ff4de3180059442816688bd7e7f01d46c4fea11816a0825f5521e3f7bc51d,downloaded,
678,design-renders,678-design-renders-zemanek-front-designed-dark-border.jpg,design-renders/678-design-renders-zemanek-front-designed-dark-border.jpg,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/02a3e4ea-0ad1-4c77-99da-9073c28827b9/ZEMANEK+-+FRONT++-+DESIGNED+-+DARK+BORDER.jpg?format=2500w,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/02a3e4ea-0ad1-4c77-99da-9073c28827b9/ZEMANEK+-+FRONT++-+DESIGNED+-+DARK+BORDER.jpg?format=2500w,ZEMANEK+-+FRONT++-+DESIGNED+-+DARK+BORDER.jpg,,1280,960,image/jpeg,184717,3ed58eabe1f321c0d0b77dab8a24ed5dd85f17866c1f490d3cef2a1a228a5634,downloaded,
679,design-renders,679-design-renders-zemanek-front-designed-light-border-night.jpg,design-renders/679-design-renders-zemanek-front-designed-light-border-night.jpg,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/c8872624-fd81-49b9-8772-bbf91a6f7104/ZEMANEK+-+FRONT++-+DESIGNED+-+LIGHT+BORDER+-+NIGHT.jpg?format=2500w,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/c8872624-fd81-49b9-8772-bbf91a6f7104/ZEMANEK+-+FRONT++-+DESIGNED+-+LIGHT+BORDER+-+NIGHT.jpg?format=2500w,ZEMANEK+-+FRONT++-+DESIGNED+-+LIGHT+BORDER+-+NIGHT.jpg,,1280,960,image/jpeg,156828,1daaf84cafcf7d2d87863349e28835f3dc5c2798ae700ca5b1c45275cf2add67,downloaded,
680,design-renders,680-design-renders-zemanek-front-designed-light-border.jpg,design-renders/680-design-renders-zemanek-front-designed-light-border.jpg,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/5538bf8b-a813-47dc-b87b-e2631e962e1f/ZEMANEK+-+FRONT++-+DESIGNED+-+LIGHT+BORDER.jpg?format=2500w,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/5538bf8b-a813-47dc-b87b-e2631e962e1f/ZEMANEK+-+FRONT++-+DESIGNED+-+LIGHT+BORDER.jpg?format=2500w,ZEMANEK+-+FRONT++-+DESIGNED+-+LIGHT+BORDER.jpg,,1280,960,image/jpeg,183610,1f3103d225cbd5561040b7a56f0d7dfe876cc3c6ba8ac58111e2e69fe15f0bd3,downloaded,
681,project-photos,681-project-photos-zemanek-full-front-view-before.jpg,project-photos/681-project-photos-zemanek-full-front-view-before.jpg,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/448e32f0-b45c-417c-9e56-6d652da563b5/ZEMANEK+-+FULL+FRONT+VIEW+-+BEFORE.JPG?format=2500w,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/448e32f0-b45c-417c-9e56-6d652da563b5/ZEMANEK+-+FULL+FRONT+VIEW+-+BEFORE.JPG?format=2500w,ZEMANEK+-+FULL+FRONT+VIEW+-+BEFORE.JPG,,2016,629,image/jpeg,252856,5485f7769d3cccc08ff08b2f72f8be6c7cc5c08045be929e7a81a2ce388c2793,downloaded,
682,design-renders,682-design-renders-zemanek-full-front-view-design-1-dark-border.jpg,design-renders/682-design-renders-zemanek-full-front-view-design-1-dark-border.jpg,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/b8237ad6-b6cd-4e34-b8dc-f609d75c99db/ZEMANEK+-+FULL+FRONT+VIEW+-+DESIGN+-+1+-+DARK+BORDER..jpg?format=2500w,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/b8237ad6-b6cd-4e34-b8dc-f609d75c99db/ZEMANEK+-+FULL+FRONT+VIEW+-+DESIGN+-+1+-+DARK+BORDER..jpg?format=2500w,ZEMANEK+-+FULL+FRONT+VIEW+-+DESIGN+-+1+-+DARK+BORDER..jpg,,1280,371,image/jpeg,88947,be02f079e709ebea8a872583021a4fb402ba233cbc3c48a11098bc2923fc6880,downloaded,
683,design-renders,683-design-renders-zemanek-full-front-view-design-1.jpg,design-renders/683-design-renders-zemanek-full-front-view-design-1.jpg,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/0dfaf4cb-9c99-4b0f-ada3-2d8a9244b1e8/ZEMANEK+-+FULL+FRONT+VIEW+-+DESIGN+-+1.jpg?format=2500w,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/0dfaf4cb-9c99-4b0f-ada3-2d8a9244b1e8/ZEMANEK+-+FULL+FRONT+VIEW+-+DESIGN+-+1.jpg?format=2500w,ZEMANEK+-+FULL+FRONT+VIEW+-+DESIGN+-+1.jpg,,1280,371,image/jpeg,88852,151655ca9634081c4c40c58e639efb834416ed6f1e15143df3e315022d73adca,downloaded,
684,design-renders,684-design-renders-zemanek-full-front-view-design-night.jpg,design-renders/684-design-renders-zemanek-full-front-view-design-night.jpg,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/5efe606a-55be-49ab-a3da-8f0b359644d3/ZEMANEK+-+FULL+FRONT+VIEW+-+DESIGN+-+NIGHT.jpg?format=2500w,https://images.squarespace-cdn.com/content/v1/69c5a11e96202f6b36529e03/5efe606a-55be-49ab-a3da-8f0b359644d3/ZEMANEK+-+FULL+FRONT+VIEW+-+DESIGN+-+NIGHT.jpg?format=2500w,ZEMANEK+-+FULL+FRONT+VIEW+-+DESIGN+-+NIGHT.jpg,,1280,371,image/jpeg,75367,b4c7e49e4ac6c17f1cb64c3cd867e0c39172a1dabffd4d92b5ff792625991ca6,downloaded,
